date_long,year,id_no,country,region,source,latitude,longitude,magnitude_body,magnitude_surface,depth,yield_lower,yield_upper,purpose,name,type,purpose1,type1
1979-12-14,1979,79051,USA,NTS,ISC,37.1,-116.1,0.0,0.0,0.205,0.0,20.0,WR,AZUL,SHAFT,WR,UNDERGROUND
1979-12-21,1979,79052,USSR,SEMI KAZAKH,ISC,49.82,78.27,4.7,0.0,0.0,0.001,20.0,WR,,TUNNEL,WR,UNDERGROUND
1979-12-23,1979,79053,USSR,SEMI KAZAKH,ISC,49.93,78.8,6.2,4.4,0.0,0.001,150.0,WR,•,SHAFT,WR,UNDERGROUND
1980-02-23,1980,80001,FRANCE,MUEUEOA,WTN,-22.0,-139.0,0.0,0.0,0.0,0.0,5.0,WE,THYESTE,SHAFT/GR,PNE,UNDERGROUND
1980-02-28,1980,80002,USA,NTS,ISC,37.1,-116.1,4.4,0.0,0.369,0.0,20.0,WE,TARKO,SHAFT,PNE,UNDERGROUND
1980-03-03,1980,80003,FRANCE,MURUROA,WTN,-22.0,-139.0,0.0,0.0,0.0,0.0,5.0,WR,ADRASTE,SHAFT/GR,WR,UNDERGROUND
1980-03-08,1980,80004,USA,NTS,ISC,37.2,-116.1,3.9,0.0,0.271,0.0,20.0,WE,NOREO,SHAFT,PNE,UNDERGROUND
1980-03-14,1980,80051,USSR,SEMI KAZAKH,MTM,50.0,78.0,0.0,0.0,0.0,0.0,0.001,SAM,,TUNNEL,PNE,UNDERGROUND
1980-03-23,1980,80005,FRANCE,MURUROA,ISC,-21.86,-138.97,5.7,0.0,0.0,0.0,150.0,WR,THEESE,SHAFT/GR,WR,UNDERGROUND
1980-04-01,1980,80006,FRANCE,MURUROA,ISC,-21.77,-138.88,5.1,0.0,0.0,0.0,20.0,WR,BOROS,SHAFT/GR,WR,UNDERGROUND
1980-04-03,1980,80007,USA,NTS,ISC,37.1,-116.1,4.7,0.0,0.417,20.0,150.0,WR,LIPTAUER,SHAFT,WR,UNDERGROUND
1980-04-04,1980,80008,USSR,SEMI KAZAKH,ISC,50.0,77.86,4.9,0.0,0.0,0.001,20.0,WR,,SHAFT,WR,UNDERGROUND
1980-04-04,1980,80009,FRANCE,MURUROA,ISC,-22.1,-138.7,4.5,0.0,0.0,0.0,20.0,WR,PELOPS,SHAFT/GR,WR,UNDERGROUND
1980-04-10,1980,80010,USSR,SEMI KAZAKH,ISC,49.822,78.08,5.0,0.0,0.0,0.001,20.0,WR,,TUNNEL,WR,UNDERGROUND
1980-04-16,1980,80011,USA,NTS,ISC,37.1,-116.0,5.3,4.2,0.579,20.0,150.0,WR,PYRAMID,SHAFT,WR,UNDERGROUND
1980-04-25,1980,80012,USSR,SEMI KAZAKH,ISC,49.96,78.81,5.5,0.0,0.0,0.001,20.0,WR,,SHAFT,WR,UNDERGROUND
1980-04-26,1980,80013,UK,NTS,ISC,37.2,-116.4,5.4,4.2,0.633,20.6,150.0,WE,COLWICK,SHAFT,PNE,UNDERGROUND
1980-05-02,1980,80014,USA,NTS,ISC,37.1,-116.0,4.4,0.0,0.351,6.0,20.0,WE,CANFIELD,SHAFT,PNE,UNDERGROUND
1980-05-22,1980,80015,USSR,SEMI KAZAKH,ISC,49.75,78.11,5.5,0.0,0.0,0.001,20.0,WR,,TUNNEL,WR,UNDERGROUND
1980-05-22,1980,80016,USA,NTS,ISC,37.0,-116.0,0.0,0.0,0.335,0.0,20.0,WR,FLORA,SHAFT,WR,UNDERGROUND
1980-06-12,1980,80017,USSR,SEMI KAZAKH,ISC,49.95,79.05,5.6,0.0,0.0,20.0,150.0,WR,,SHAFT,WR,UNDERGROUND
1980-06-12,1980,80018,USA,NTS,ISC,37.3,-116.5,5.6,0.0,0.645,20.0,150.0,WR,KASH,SHAFT,WR,UNDERGROUND
1980-06-16,1980,80019,FRANCE,MURUROA,ISC,-21.83,-139.0,5.4,0.0,0.0,0.0,150.0,WR,EURYPHYLE,SHAFT/GR,WR,UNDERGROUND
1980-06-16,1980,80052,USSR,BASHKIR RUSS,MTM,0.0,0.0,0.0,0.0,0.0,3.2,3.2,PNE,BUTAN,SHAFT,PNE,UNDERGROUND
1980-06-21,1980,80050,FRANCE,MURUROA,WTN,-22.0,-139.0,5.0,0.0,0.0,0.0,20.0,WR,ILUS,SHAFT/GR,WR,UNDERGROUND
1980-06-24,1980,80020,USA,NTS,ISC,37.0,-116.0,4.4,0.0,0.32,0.0,20.0,WE,HURONKING,SHAFT,PNE,UNDERGROUND
1980-06-25,1980,80053,USSR,BASHKI RUSS,MTM,0.0,0.0,0.0,0.0,0.0,3.2,3.2,PNE,BUTAN,SHAFT,PNE,UNDERGROUND
1980-06-25,1980,80054,USSR,SEMI KAZAKH,MTM,0.0,0.0,0.0,0.0,0.0,0.001,20.0,WR,,TUNNEL,WR,UNDERGROUND
1980-06-29,1980,80021,USSR,SEMI KAZAKH,ISC,49.91,78.86,5.7,3.7,0.0,0.001,150.0,WR,,SHAFT,WR,UNDERGROUND
1980-07-06,1980,80022,FRANCE,MURUROA,ISC,-21.75,-139.0,4.6,0.0,0.0,0.0,20.0,WR,CHRYSES,SHAFT/GR,WR,UNDERGROUND
1980-07-09,1980,80055,FRANCE,MURUROA,SPA,-22.0,-116.0,0.0,0.0,0.0,0.0,0.0,SE,LEDA,SHAFT/GR,PNE,UNDERGROUND
1980-07-19,1980,80024,FRANCE,MURUROA,ISC,-21.86,-139.0,5.8,5.2,0.0,0.0,150.0,WR,ASIOS,SHAFT/GR,WR,UNDERGROUND
1980-07-25,1980,80025,USA,NTS,ISC,37.3,-116.5,5.5,4.2,0.68,20.0,150.0,WR,TAFI,SHAFT,WR,UNDERGROUND
1980-07-31,1980,80026,USSR,SEMI KAZAKH,ISC,49.81,78.14,5.3,0.0,0.0,0.001,20.0,WR,,TUNNEL,WR,UNDERGROUND
1980-07-31,1980,80027,USA,NTS,ISC,37.0,-116.0,4.3,0.0,0.366,0.0,20.0,WR,VERDELLO,SHAFT,WR,UNDERGROUND
1980-09-14,1980,80028,USSR,SEMI KAZAKH,ISC,49.94,78.86,6.2,4.2,0.0,20.0,150.0,WR,,SHAFT,WR,UNDERGROUND
1980-09-25,1980,80030,USSR,SEMI KAZAKH,ISC,49.81,78.08,4.7,0.0,0.0,0.001,20.0,WE,,TUNNEL,PNE,UNDERGROUND
1980-09-25,1980,80031,USA,NTS,ISC,37.1,-116.0,4.6,0.0,0.381,20.0,150.0,WR,BONARDA,SHAFT,WR,UNDERGROUND
1980-09-25,1980,80032,USA,NTS,ISC,37.1,-116.1,0.0,0.0,0.424,107.0,107.0,WR,RIOLA,SHAFT,WR,UNDERGROUND
1980-10-08,1980,80035,USSR,ASTRAK RUSS,ISC,46.79,48.29,5.2,3.7,0.0,8.5,8.5,PNE,VEGA,SHAFT,PNE,UNDERGROUND
1980-10-11,1980,80036,USSR,KZ RUSS,ISC,73.36,54.82,5.7,4.0,0.0,0.001,150.0,WR,,TUNNEL,WR,UNDERGROUND
1980-10-12,1980,80037,USSR,SEMI KAZAKH,ISC,49.94,79.1,5.9,4.2,0.0,20.0,150.0,WR,,SHAFT,WR,UNDERGROUND
1980-10-16,1980,80038,CHINA,LOP NOR,ISC,41.04,89.94,4.4,4.4,0.0,200.0,1000.0,WR,,ATMOSPH,WR,ATMOSPH
1980-10-23,1980,80056,USSR,SEMI KAZAKH,MTM,50.0,78.0,0.0,0.0,0.0,0.001,20.0,WR,,TUNNEL,WR,UNDERGROUND
1980-10-24,1980,80039,UK,NTS,ISC,37.1,-116.0,4.4,0.0,0.427,0.0,20.0,WR,DUTCHESE,SHAFT,WR,UNDERGROUND
1980-10-31,1980,80040,USA,NTS,ISC,37.2,-116.2,4.7,0.0,0.39,0.0,20.0,WE,MINERSIRON,TUNNEL,PNE,UNDERGROUND
1980-11-01,1980,80041,USSR,KRASNO RUSS,ISC,60.79,97.57,5.2,0.0,0.0,0.001,20.0,PNE,BATOLIT,SHAFT,PNE,UNDERGROUND
1980-11-14,1980,80042,USA,NTS,ISC,37.1,-116.0,4.1,0.0,0.32,0.0,20.0,WR,DAUPHIN,SHAFT,WR,UNDERGROUND
1980-11-25,1980,80043,FRANCE,MURUROA,WTN,-22.0,-139.0,0.0,0.0,0.0,0.0,5.0,WR,LAERTE,SHAFT/GR,WR,UNDERGROUND
1980-12-03,1980,80044,FRANCE,MURUROA,ISC,-21.87,-138.96,5.6,0.0,0.0,0.0,150.0,WR,DIOMEDE,SHAFT/GR,WR,UNDERGROUND
1980-12-05,1980,80057,USSR,SEMI KAZAKH,MTM,50.0,78.0,0.0,0.0,0.0,0.001,20.0,WR,,TUNNEL,WR,UNDERGROUND
1980-12-05,1980,80058,USSR,SEMI KAZAKH,MTM,50.0,78.0,0.0,0.0,0.0,0.001,20.0,WR,,TUNNEL,WR,UNDERGROUND
1980-12-10,1980,80045,USSR,TYUMEN RUSS,ISC,61.73,66.76,4.6,3.7,0.0,15.0,15.0,PNE,ANGARA,SHAFT,PNE,UNDERGROUND
1980-12-14,1980,80046,USSR,SEMI KAZAKH,ISC,49.87,78.97,5.9,4.1,0.0,0.001,150.0,WR,,SHAFT,WR,UNDERGROUND
1980-12-17,1980,80047,UK,NTS,ISC,37.3,-116.3,5.1,0.0,0.573,20.0,150.0,WR,SERPA,SHAFT,WR,UNDERGROUND
1980-12-26,1980,80048,USSR,SEMI KAZAKH,ISC,49.98,78.01,4.5,0.0,0.0,0.001,20.0,WR,,TUNNEL,WR,UNDERGROUND
1980-12-27,1980,80049,USSR,SEMI KAZAKH,ISC,50.01,79.03,5.9,0.0,0.0,0.001,150.0,WR,,SHAFT,WR,UNDERGROUND
1981-01-15,1981,81001,USA,NTS,ISC,37.1,-116.0,5.6,0.0,0.564,20.0,150.0,WR,BASEBALL,SHAFT,WR,UNDERGROUND
1981-02-05,1981,81002,USA,NTS,ISC,37.0,-116.0,0.0,0.0,0.354,0.0,20.0,WR,CLAIRETTE,SHAFT,WR,UNDERGROUND
1981-02-25,1981,81003,USA,NTS,ISC,37.2,-116.1,0.0,0.0,0.229,0.0,20.0,WR,SECO,SHAFT,WR,UNDERGROUND
1981-02-27,1981,81004,FRANCE,MURUROA,WTN,-22.0,-139.0,0.0,0.0,0.0,0.0,5.0,WR,BROTEAS,SHAFT/GR,WR,UNDERGROUND
1981-03-06,1981,81005,FRANCE,MURUROA,WTN,-22.0,-139.0,0.0,0.0,0.0,0.0,5.0,WR,TYRO,SHAFT/GR,WR,UNDERGROUND
1981-03-25,1981,81050,USSR,SEMI KAZAKH,MTM,50.0,78.0,0.0,0.0,0.0,0.0,0.001,SAM,,TUNNEL,PNE,UNDERGROUND
1981-03-28,1981,81006,FRANCE,MURUROA,ISC,-21.67,-138.84,4.7,0.0,0.0,0.0,20.0,WR,IPHICLES,SHAFT/GR,WR,UNDERGROUND
1981-03-29,1981,81007,USSR,SEMI KAZAKH,ISC,49.98,79.02,5.6,0.0,0.0,0.001,20.0,WR/FMS,,SHAFT,WR,UNDERGROUND
1981-04-10,1981,81008,FRANCE,MURUROA,ISC,-21.8,-138.9,4.8,0.0,0.0,0.0,20.0,WR,CLYMENE,SHAFT/LG,WR,UNDERGROUND
1981-04-22,1981,81009,USSR,SEMI KAZAKH,ISC,49.87,78.9,6.0,4.7,0.0,0.001,20.0,WR,,SHAFT,WR,UNDERGROUND
1981-04-30,1981,81010,USA,NTS,ISC,37.2,-116.0,0.0,0.0,0.323,0.0,20.0,WR,VIDE,SHAFT,WR,UNDERGROUND
1981-05-25,1981,81011,USSR,ARKHAN RUSS,ISC,68.21,53.5,5.5,4.2,0.0,37.6,37.6,PNE,PIRIT,SHAFT,PNE,UNDERGROUND
1981-05-27,1981,81012,USSR,SEMI KAZAKH,ISC,49.94,79.01,5.5,3.4,0.0,0.001,20.0,WR,,SHAFT,WR,UNDERGROUND
1981-05-29,1981,81013,USA,NTS,UGS,37.102,-116.004,4.2,0.0,0.32,0.0,20.0,WR,ALIGOTE,SHAFT,WR,UNDERGROUND
1981-06-04,1981,81014,USSR,SEMI KAZAKH,MTM,50.0,78.0,0.0,0.0,0.0,0.0,0.001,SAM,,TUNNEL,PNE,UNDERGROUND
1981-06-06,1981,81015,USA,NTS,ISC,37.3,-116.3,5.5,4.2,0.0,20.0,150.0,WR,HARZER,SHAFT,WR,UNDERGROUND
1981-06-30,1981,81016,USSR,SEMI KAZAKH,ISC,49.72,78.09,5.2,0.0,0.0,0.001,20.0,WR,,TUNNEL,WR,UNDERGROUND
1981-07-08,1981,81018,FRANCE,MURUROA,ISC,-22.18,-138.73,5.3,0.0,0.0,0.0,20.0,WR,LYNCEE,SHAFT/GR,WR,UNDERGROUND
1981-07-10,1981,81019,USA,NTS,ISC,37.1,-116.0,0.0,0.0,0.341,0.0,20.0,WR,NIZA,SHAFT,WR,UNDERGROUND
1981-07-11,1981,81020,FRANCE,MURUROA,WTN,-22.0,-139.0,0.0,0.0,0.0,0.0,5.0,WR,ERYX,SHAFT/GR,WR,UNDERGROUND
1981-07-16,1981,81021,USA,NTS,ISC,37.1,-116.0,0.0,0.0,0.204,0.0,20.0,WR,PINEAU,SHAFT,WR,UNDERGROUND
1981-07-17,1981,81022,USSR,SEMI KAZAKH,ISC,49.79,78.17,5.2,0.0,0.0,0.001,20.0,WR,,TUNNEL,WR,UNDERGROUND
1981-07-18,1981,81023,FRANCE,MURUROA,WTN,-22.0,-139.0,0.0,0.0,0.0,0.0,5.0,WR,THERAS,SHAFT/GR,WR,UNDERGROUND
1981-08-03,1981,81024,FRANCE,MURUROA,ISC,-21.89,-138.88,5.3,0.0,0.0,0.0,150.0,WR,AGENOR,SHAFT/GR,WR,UNDERGROUND
1981-08-05,1981,81025,USA,NTS,ISC,37.2,-116.0,0.0,0.0,0.2,0.0,20.0,WR,HAVARTI,SHAFT,WR,UNDERGROUND
1981-08-14,1981,81026,USSR,SEMI KAZAKH,ISC,49.75,78.07,5.0,0.0,0.0,0.001,20.0,WR,,TUNNEL,WR,UNDERGROUND
1981-08-27,1981,81027,USA,NTS,ISC,37.2,-116.1,0.0,0.0,0.294,0.0,20.0,WR,ISLAY,SHAFT,WR,UNDERGROUND
1981-09-02,1981,81028,USSR,PERM RUSS,ISC,60.59,55.7,4.4,0.0,0.0,3.2,3.2,PNE,GELIY,SHAFT,PNE,UNDERGROUND
1981-09-04,1981,81029,USA,NTS,ISC,37.1,-116.0,0.0,0.0,0.305,0.0,20.0,WR,TREBBIANO,SHAFT,WR,UNDERGROUND
1981-09-13,1981,81030,USSR,SEMI KAZAKH,ISC,49.89,78.98,6.1,4.9,0.0,20.0,150.0,WR,,SHAFT,WR,UNDERGROUND
1981-09-24,1981,81031,USA,NTS,ISC,37.0,-116.0,0.0,0.0,0.213,0.0,20.0,WR,CERNADA,SHAFT,WR,UNDERGROUND
1981-09-26,1981,81032,USSR,ASTRAK RUSS,ISC,46.82,48.28,5.2,0.0,0.0,8.5,8.5,PNE,VEGA,SHAFT,PNE,UNDERGROUND
1981-09-26,1981,81033,USSR,ASTRAK RUSS,ISC,46.79,48.27,5.3,0.0,0.0,8.5,8.5,PNE,VEGA,SHAFT,PNE,UNDERGROUND
1981-10-01,1981,81035,USSR,NZ RUSS,ISC,73.32,54.55,6.0,3.8,0.0,0.001,150.0,WR,,TUNNEL,WR,UNDERGROUND
1981-10-01,1981,81036,USA,NTS,ISC,37.1,-116.0,4.9,0.0,0.472,20.0,150.0,WR,PALIZA,SHAFT,WR,UNDERGROUND
1981-10-16,1981,81051,USSR,SEMI KAZAKH,MTM,50.0,78.0,0.0,0.0,0.0,0.0,0.001,SAM,,TUNNEL,PNE,UNDERGROUND
1981-10-18,1981,81037,USSR,SEMI KAZAKH,ISC,49.88,78.89,6.1,4.7,0.0,0.001,150.0,WR,,SHAFT,WR,UNDERGROUND
1981-10-22,1981,81038,USSR,KRASNO RUSS,ISC,63.79,97.54,5.1,0.0,0.0,8.5,8.5,PNE,SHPAT,SHAFT,PNE,UNDERGROUND
1981-11-06,1981,81052,FRANCE,MURUROA,SPA,-22.0,-139.0,0.0,0.0,0.0,0.0,5.0,WR,LETO,SHAFT/GR,WR,UNDERGROUND
1981-11-11,1981,81039,FRANCE,MURUROA,UGS,-21.917,-138.996,4.5,0.0,0.0,0.0,20.0,WR,PROCLES,SHAFT/GR,WR,UNDERGROUND
1981-11-11,1981,81040,USA,NTS,UGS,37.076,-116.068,4.8,0.0,0.445,20.0,150.0,WR,TILCI,SHAFT,WR,UNDERGROUND
1981-11-12,1981,81041,UK,NTS,UGS,37.108,-116.049,5.3,4.4,0.518,20.0,150.0,WR,ROUSANNE,SHAFT,WR,UNDERGROUND
1981-11-20,1981,81042,USSR,SEMI KAZAKH,UGS,49.736,78.183,4.9,0.0,0.0,0.001,20.0,WR,,TUNNEL,WR,UNDERGROUND
1981-11-29,1981,81043,USSR,SEMI KAZAKH,UGS,49.86,78.857,5.6,4.0,0.0,0.001,20.0,WR,,SHAFT,WR,UNDERGROUND
1981-12-03,1981,81044,USA,NTS,ISC,37.1,-116.1,4.6,0.0,0.494,20.0,150.0,WR,AKAVI,SHAFT,WR,UNDERGROUND
1981-12-05,1981,81045,FRANCE,MURUROA,ISC,-21.4,-139.4,4.6,0.0,0.0,0.0,20.0,WR,CILIX,SHAFT/GR,WR,UNDERGROUND
1981-12-08,1981,81046,FRANCE,MURUROA,ISC,-21.91,-138.88,5.2,0.0,0.0,0.0,20.0,WR,CADMOS,SHAFT/LG,WR,UNDERGROUND
1981-12-16,1981,81047,USA,NTS,ISC,37.1,-116.1,4.4,0.0,0.335,0.0,20.0,WR,CABOA,SHAFT,WR,UNDERGROUND
1981-12-22,1981,81048,USSR,SEMI KAZAKH,ISC,49.84,78.21,5.1,0.0,0.0,0.001,20.0,WR,,TUNNEL,WR,UNDERGROUND
1981-12-27,1981,81049,USSR,SEMI KAZAKH,ISC,49.9,78.86,6.2,4.4,0.0,20.0,150.0,WR,,SHAFT,WR,UNDERGROUND
1982-01-28,1982,82001,USA,NTS,ISC,37.1,-116.1,5.9,4.5,0.64,139.0,133.0,WR,JORNADA,SHAFT,WR,UNDERGROUND
1982-02-12,1982,82002,USA,NTS,ISC,37.2,-116.5,5.4,0.0,0.651,20.0,150.0,WR,MOLBO,SHAFT,WR,UNDERGROUND
1982-02-12,1982,82003,USA,NTS,ISC,37.3,-116.3,5.6,0.0,0.64,20.0,150.0,WR,HOSTA,SHAFT,WR,UNDERGROUND
1982-02-19,1982,82004,USSR,SEMI KAZAKH,ISC,49.83,78.12,5.4,0.0,0.0,0.001,20.0,WR,,TUNNEL,WR,UNDERGROUND
1982-02-20,1982,82055,FRANCE,MURUROA,SPA,-22.0,-139.0,0.0,0.0,0.0,0.0,5.0,WR,AEROPE,SHAFT/GR,WR,UNDERGROUND
1982-02-24,1982,82056,FRANCE,MURUROA,SPA,-22.0,-139.0,0.0,0.0,0.0,0.0,5.0,WR,DEIPHOBE,SHAFT/GR,WR,UNDERGROUND
1982-03-20,1982,82005,FRANCE,MURUROA,ISC,-21.86,-139.03,4.9,5.2,0.0,0.0,20.0,WR,RHESOS,SHAFT/LG,WR,UNDERGROUND
1982-03-23,1982,82057,FRANCE,MURUROA,SPA,-22.0,-139.0,0.0,0.0,0.0,0.0,5.0,WR,EVENOS,SHAFT/GR,WR,UNDERGROUND
1982-03-31,1982,82058,FRANCE,MURUROA,SPA,-22.0,-139.0,0.0,0.0,0.0,0.0,0.0,SE,AESON,SHAFT/GR,PNE,UNDERGROUND
1982-04-17,1982,82006,USA,NTS,ISC,37.0,-116.0,4.5,0.0,0.357,0.0,20.0,WR,TENAJA,SHAFT,WR,UNDERGROUND
1982-04-25,1982,82007,USSR,SEMI KAZAKH,ISC,49.87,78.92,6.1,4.6,0.0,20.0,150.0,FMS,,SHAFT,PNE,UNDERGROUND
1982-04-25,1982,82008,UK,NTS,ISC,37.3,-116.4,5.4,0.0,0.57,20.0,150.0,WR,GIBNE,SHAFT,WR,UNDERGROUND
1982-05-06,1982,82009,USA,NTS,ISC,37.1,-116.1,4.3,0.0,0.335,0.0,20.0,WR,KRYDDOST,SHAFT,WR,UNDERGROUND
1982-05-07,1982,82010,USA,NTS,ISC,37.1,-116.0,5.7,4.2,0.564,20.0,150.0,WR,BOUSCHET,SHAFT,WR,UNDERGROUND
1982-06-16,1982,82012,USA,NTS,UGS,37.114,-116.017,0.0,0.0,0.289,0.0,20.0,WR,KESTI,SHAFT,WR,UNDERGROUND
1982-06-24,1982,82013,USA,NTS,UGS,37.236,-116.37,5.6,4.5,0.64,20.0,150.0,WR,NEBBIOLO,SHAFT,WR,UNDERGROUND
1982-06-25,1982,82014,USSR,SEMI KAZAKH,UGS,49.795,78.158,4.9,0.0,0.0,0.001,20.0,WE/WR,,TUNNEL,PNE,UNDERGROUND
1982-06-27,1982,82059,FRANCE,MURUROA,WTN,-22.0,-139.0,0.0,0.0,0.0,0.0,5.0,WR,LAODICE,SHAFT/GR,WR,UNDERGROUND
1982-07-01,1982,82015,FRANCE,MURUROA,UGS,-21.766,-139.05,5.2,0.0,0.0,0.0,150.0,WR,ANTILOKOS,SHAFT/GR,WR,UNDERGROUND
1982-07-04,1982,82016,USSR,SEMI KAZAKH,UGS,49.995,78.856,6.1,4.9,0.0,0.001,150.0,WE,,SHAFT,PNE,UNDERGROUND
1982-07-21,1982,82018,FRANCE,MURUROA,WTN,-22.0,-139.0,0.0,0.0,0.0,0.0,5.0,WR,PITANE,SHAFT/GR,WR,UNDERGROUND
1982-07-25,1982,82019,FRANCE,MURUROA,UGS,-21.864,-138.943,5.6,0.0,0.0,0.0,150.0,WR,LAIOS,SHAFT/LG,WR,UNDERGROUND
1982-07-29,1982,82020,USA,NTS,UGS,37.102,-116.075,4.5,0.0,0.4,20.0,150.0,WR,MONTEREY,SHAFT,WR,UNDERGROUND
1982-07-31,1982,82021,USSR,IRKUTS RUSS,UGS,53.813,104.132,5.1,3.8,0.0,8.5,8.5,PNE,RIFT,SHAFT,PNE,UNDERGROUND
1982-08-05,1982,82023,USA,NTS,UGS,37.084,-116.007,5.7,4.2,0.64,138.0,138.0,WR,ATRISCO,SHAFT,WR,UNDERGROUND
1982-08-11,1982,82024,USA,NTS,UGS,37.19,-116.048,0.0,0.0,0.216,0.0,20.0,WR,QUESO,SHAFT,WR,UNDERGROUND
1982-08-23,1982,82025,USSR,SEMI KAZAKH,UGS,49.747,77.971,4.7,0.0,0.0,0.001,20.0,WR,,TUNNEL,WR,UNDERGROUND
1982-08-31,1982,82027,USSR,SEMI KAZAKH,UGS,49.92,78.812,5.4,3.5,0.0,0.001,20.0,WR,,SHAFT,WR,UNDERGROUND
1982-09-02,1982,82029,USA,NTS,UGS,37.02,-116.016,0.0,0.0,0.229,0.0,20.0,WR,CERRO,SHAFT,WR,UNDERGROUND
1982-09-04,1982,82031,USSR,KRASNO RUSS,UGS,69.206,81.647,5.2,3.5,0.0,16.0,16.0,PNE,RIFT,SHAFT,PNE,UNDERGROUND
1982-09-21,1982,82033,USSR,SEMI KAZAKH,UGS,49.854,78.216,5.2,0.0,0.0,0.001,20.0,WR,,TUNNEL,WR,UNDERGROUND
1982-09-23,1982,82034,USA,NTS,UGS,37.212,-116.207,4.9,0.0,0.0,0.0,20.0,WE,HURON LANDING,TUNNEL,PNE,UNDERGROUND
1982-09-23,1982,82035,USA,NTS,UGS,37.212,-116.207,4.9,0.0,0.0,0.0,20.0,WE,DIAMOND ACE,TUNNEL,PNE,UNDERGROUND
1982-09-23,1982,82036,USA,NTS,UGS,37.175,-116.088,4.9,0.0,0.451,20.0,150.0,WR,FRISCO,SHAFT,WR,UNDERGROUND
1982-09-25,1982,82037,USSR,KRASNO RUSS,UGS,64.313,91.834,5.1,0.0,0.0,8.5,8.5,PNE,RIFT,SHAFT,PNE,UNDERGROUND
1982-09-29,1982,82038,USA,NTS,UGS,37.091,-116.045,0.0,0.0,0.564,0.0,150.0,WR,BORREGO,SHAFT,WR,UNDERGROUND
1982-10-05,1982,82060,CHINA,LOP NOR,NRD,41.632,88.301,0.0,0.0,0.0,3.0,15.0,WR,,UG,WR,UNDERGROUND
1982-10-10,1982,82040,USSR,JAKUTS RUSS,UGS,61.553,112.864,5.3,0.0,0.0,15.0,15.0,PNE,NEVA,SHAFT,PNE,UNDERGROUND
1982-10-11,1982,82041,USSR,NZ RUSS,UGS,73.392,54.559,5.6,3.6,0.0,0.001,150.0,WR,,TUNNEL,WR,UNDERGROUND
1982-10-16,1982,82042,USSR,ASTRAK RUSS,UGS,46.73,48.197,5.2,3.0,0.0,13.5,13.5,PNE,VEGA,SHAFT,PNE,UNDERGROUND
1982-10-16,1982,82043,USSR,ASTRAK RUSS,UGS,46.748,48.215,5.2,3.0,0.0,8.5,8.5,PNE,VEGA,SHAFT,PNE,UNDERGROUND
1982-10-16,1982,82044,USSR,ASTRAK RUSS,UGS,46.754,48.27,5.2,3.1,0.0,8.5,8.5,PNE,VEGA,SHAFT,PNE,UNDERGROUND
1982-10-16,1982,82045,USSR,ASTRAK RUSS,UGS,46.743,48.213,5.4,3.1,0.0,8.5,8.5,PNE,VEGA,SHAFT,PNE,UNDERGROUND
1982-11-12,1982,82047,USA,NTS,UGS,37.024,-116.032,4.4,0.0,0.336,0.0,20.0,WR,SEYVAL,SHAFT,WR,UNDERGROUND
1982-11-27,1982,82061,FRANCE,MURUROA,SPA,-22.0,-139.0,0.0,0.0,0.0,0.0,5.0,WR,PROCRIS,SHAFT/GR,WR,UNDERGROUND
1982-12-05,1982,82051,USSR,SEMI KAZAKH,UGS,49.928,78.869,6.1,4.4,0.0,0.001,150.0,WR,,SHAFT,WR,UNDERGROUND
1982-12-10,1982,82052,USA,NTS,UGS,37.03,-116.072,4.6,0.0,0.413,20.0,150.0,WR,MANTECA,SHAFT,WR,UNDERGROUND
1982-12-25,1982,82053,USSR,SEMI KAZAKH,UGS,49.871,78.095,4.8,3.4,0.0,0.001,20.0,WR,,TUNNEL,WR,UNDERGROUND
1982-12-26,1982,82054,USSR,SEMI KAZAKH,UGS,50.066,79.043,5.7,0.0,0.0,20.0,150.0,FMS/WR,,SHAFT,PNE,UNDERGROUND
1983-02-11,1983,83002,USA,NTS,UGS,37.051,-116.045,0.0,0.0,0.304,0.0,20.0,WR,COALORA,SHAFT,WR,UNDERGROUND
1983-02-17,1983,83003,USA,NTS,UGS,37.163,-116.063,4.0,0.0,0.343,0.0,20.0,WR,CHEEDAM,SHAFT,WR,UNDERGROUND
1983-03-11,1983,83055,USSR,SEMI KAZAKH,MTM,50.0,78.0,0.0,0.0,0.0,0.0,0.001,SAM,,TUNNEL,PNE,UNDERGROUND
1983-03-26,1983,83005,USA,NTS,UGS,37.301,-116.46,5.1,0.0,0.542,20.0,150.0,WR,CABRA,SHAFT,WR,UNDERGROUND
1983-03-30,1983,83006,USSR,SEMI KAZAKH,HFS,49.0,79.0,5.0,0.0,0.0,0.001,20.0,WR,,TUNNEL,WR,UNDERGROUND
1983-04-12,1983,83007,USSR,SEMI KAZAKH,HFS,49.815,78.222,4.9,0.0,0.0,0.001,20.0,WE,,TUNNEL,PNE,UNDERGROUND
1983-04-14,1983,83008,USA,NTS,UGS,37.073,-116.04,5.7,0.0,0.533,0.0,150.0,WR,TURQUOISE,SHAFT,WR,UNDERGROUND
1983-04-19,1983,83009,FRANCE,MURUROA,UGS,-21.847,-138.906,5.6,0.0,0.0,0.0,150.0,WR,EURYTOS,SHAFT/LG,WR,UNDERGROUND
1983-04-22,1983,83010,UK,NTS,UGS,37.112,-116.022,4.0,0.0,0.265,0.0,20.0,WR,ARMADA,SHAFT,WR,UNDERGROUND
